Round,Random avg,Random std dev,FIREWithoutRecency avg,FIREWithoutRecency std dev,Mitigating avg,Mitigating std dev,MitigatingWithRecency avg,MitigatingWithRecency std dev,FIRE avg,FIRE std dev
134,21.07583333333327,403.29900143913767,1806.2650000000003,384.03703767055845,2308.2133333333336,452.9019459153261,2624.9491666666663,538.3515524064849,2598.2149999999992,550.1368515575618
135,21.099166666666623,406.3166638372165,1817.6608333333334,385.00922508879233,2322.9208333333336,454.6832821110208,2643.9825,542.7658678453505,2615.9791666666674,555.0022516376998
136,21.50249999999997,408.9354987180809,1829.07,386.44738470025476,2336.9275,456.860097629734,2662.1966666666663,547.5305602861107,2633.689166666667,559.3706521376652
137,21.762499999999946,411.739818926447,1840.764166666667,389.30505655109346,2351.169166666666,459.13980535541214,2679.9116666666664,551.5172656862159,2651.8333333333326,563.2564382306992
138,22.67166666666659,415.018877970897,1851.4033333333334,391.43037929638416,2365.7141666666676,462.04528390158305,2697.9133333333325,555.4485505877209,2669.2491666666665,566.8079085919331
139,21.65999999999997,417.5347774404214,1862.395833333333,394.64765818966083,2379.4691666666677,465.2497763156965,2716.155000000001,560.16879307838,2686.62,571.274170327465
140,21.534999999999947,421.0608676439918,1874.2374999999995,396.8641261196262,2393.4466666666667,468.00609326814447,2733.600833333334,564.8467967738637,2703.838333333333,575.1648043797727
141,21.326666666666643,424.25005183657123,1885.1541666666662,398.59992937520286,2407.1516666666666,471.37997667899407,2751.4941666666664,569.5468353954991,2721.6533333333327,579.6802666628678
142,21.166666666666625,427.7998052860447,1896.533333333333,401.3965009466603,2421.252500000001,473.7179258718855,2770.416666666667,573.8292660084336,2739.12,583.7110269312302
143,21.58166666666662,430.4075570155699,1907.4908333333335,404.9558507563579,2434.8758333333335,477.2323566736125,2788.8425,577.578744047679,2756.755833333333,588.1684000995758
144,21.767499999999938,432.70263590295025,1919.365833333334,408.1079527909865,2448.71,480.1278750355068,2806.805,582.2187630235449,2773.455833333334,592.8996504005876
145,21.649166666666606,435.2712967929376,1931.4433333333336,411.9098870539257,2462.875833333333,484.24628551391896,2824.8591666666675,586.3325092311102,2790.5899999999992,596.7393462112807
146,21.848333333333287,437.75062589269294,1942.5308333333332,415.2632202231964,2476.5616666666665,487.4228914972661,2843.1416666666664,590.0092722906047,2808.1308333333327,600.786910135019
147,22.010833333333263,440.2705517483602,1953.2708333333335,418.0052548388797,2491.5933333333332,490.5339774419302,2860.2583333333328,594.1430506059406,2825.693333333333,604.6618167390945
148,21.496666666666606,442.93097286710497,1964.3975,421.0950214594287,2506.598333333333,493.6701350148252,2878.433333333333,598.3246749025334,2844.211666666667,607.7770555840724
149,22.19083333333328,446.750801473664,1976.038333333333,424.17891958726835,2520.6283333333336,496.6491020971335,2896.4083333333333,602.7306529454098,2862.0941666666663,612.7262151312183
150,22.77749999999995,449.8024223362779,1987.9525,427.8133434988844,2536.346666666667,500.0578005091012,2914.913333333333,606.3896070551049,2880.7925000000014,616.7965273452334
151,22.73333333333328,452.62095812733975,1999.02,430.51529559225753,2551.7158333333336,503.1108612016121,2933.7416666666663,610.4882850477605,2899.2633333333333,620.8720969688078
152,22.991666666666593,455.1220452923712,2011.535833333334,434.41884223270705,2567.7100000000005,506.6748959693538,2952.741666666667,616.0314858250168,2918.1258333333335,625.4457125439294
153,23.938333333333265,458.0478790051441,2024.1324999999997,438.0041651160726,2582.4574999999995,509.79845394541854,2971.816666666666,620.546014443463,2936.5941666666668,629.9679476419814
154,24.494166666666587,460.58349142163024,2037.4033333333334,441.71776657537043,2599.5116666666668,513.824286535128,2989.6475,624.2232482259008,2954.8949999999986,634.6989954913888
155,24.874166666666596,463.92616454037045,2050.9975,444.6272758984954,2615.756666666667,517.0851132362598,3008.7825000000007,627.8710733994724,2973.0766666666664,638.4877715352113
156,24.885833333333267,466.99563418507097,2065.184166666667,447.06958608019477,2631.415,520.5974220360255,3028.023333333333,632.321607207651,2991.8700000000013,642.9000355723191
157,25.151666666666607,469.5688851489204,2077.9800000000005,450.26886506841674,2648.0175,523.7589566384788,3048.01,636.96247717629,3010.9924999999994,647.5088531510808
158,25.424999999999955,473.0083965369372,2091.7183333333337,453.58358254938355,2663.8374999999996,526.7415978638282,3067.1925000000006,641.0778720622923,3030.8233333333333,651.7601048507037
159,25.26083333333327,475.97524458634166,2105.5141666666664,455.42109029644814,2680.5191666666665,530.1604445439398,3087.65,645.65753268578,3051.5199999999986,656.4837692226504
160,24.834999999999958,479.02724478595394,2119.51,458.5745435404514,2696.7183333333332,533.0585310628553,3109.115,649.9482447108984,3072.592499999999,660.5966626052082
161,24.648333333333266,481.6023644477534,2133.3891666666673,461.384579328743,2714.2250000000004,535.6680442317902,3129.6683333333344,653.7473228625876,3092.181666666667,664.0766772348076
162,25.604166666666607,484.1854916198325,2147.0225000000005,463.4367511389769,2730.9700000000007,538.2325751966133,3150.5433333333344,656.9080148675478,3112.2166666666667,667.309205930388
163,26.124166666666614,487.0264115934405,2160.525,466.61442378703975,2748.422499999999,541.3236067482339,3171.619166666668,661.6993013577702,3132.8324999999986,670.6379918224844
